sekolah,jenis_kelamin,usia,tipe_alamat,ukuran_keluarga,status_orangtua,pendidikan_ibu,pendidikan_ayah,pekerjaan_ibu,pekerjaan_ayah,alasan_pilih_sekolah,wali,waktu_tempuh,waktu_belajar,jumlah_kegagalan,dukungan_sekolah,dukungan_keluarga,les_pribadi,kegiatan_ekstra,pernah_paud,ingin_pendidikan_tinggi,internet_rumah,hubungan_romantis,hubungan_keluarga,waktu_luang,keluar_dengan_teman,konsumsi_alkohol_harian,konsumsi_alkohol_akhir_pekan,kesehatan,ketidakhadiran,nilai_periode1,nilai_periode2,nilai_akhir,subject,risiko_gagal
Mousinho da Silveira,Perempuan,16,Perkotaan,Lebih dari 3,Tinggal bersama,2,1,Lainnya,Jasa,Kurikulum,Ibu,1,2,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Ya,Tidak,5,3,3,1,1,1,0,14,13,14,Portuguese,0
Mousinho da Silveira,Perempuan,16,Perkotaan,Lebih dari 3,Tinggal bersama,2,2,Jasa,Lainnya,Kurikulum,Ibu,1,1,0,Tidak,Ya,Ya,Ya,Ya,Ya,Tidak,Ya,4,2,5,1,2,5,0,17,16,16,Portuguese,0
Mousinho da Silveira,Laki-laki,17,Perkotaan,Lebih dari 3,Tinggal bersama,1,2,Lainnya,Lainnya,Kurikulum,Ayah,1,1,1,Tidak,Ya,Tidak,Ya,Ya,Tidak,Ya,Ya,5,3,5,5,5,1,12,6,7,7,Portuguese,1
Mousinho da Silveira,Laki-laki,16,Perkotaan,3 atau kurang,Tinggal bersama,4,3,Lainnya,Lainnya,Kurikulum,Ayah,1,1,0,Tidak,Tidak,Tidak,Ya,Ya,Ya,Ya,Tidak,4,2,5,1,5,5,8,14,12,13,Portuguese,0
Mousinho da Silveira,Laki-laki,17,Perdesaan,3 atau kurang,Tinggal bersama,2,2,Jasa,Jasa,Lainnya,Ibu,3,4,1,Tidak,Ya,Tidak,Tidak,Ya,Ya,Tidak,Tidak,1,3,5,3,5,3,2,10,8,9,Portuguese,1
Mousinho da Silveira,Perempuan,16,Perkotaan,Lebih dari 3,Tinggal bersama,1,1,Lainnya,Lainnya,Kurikulum,Wali lain,1,4,0,Ya,Ya,Tidak,Ya,Ya,Ya,Ya,Tidak,2,2,1,1,1,5,0,14,14,14,Portuguese,0
Mousinho da Silveira,Perempuan,19,Perkotaan,3 atau kurang,Tinggal bersama,2,2,Lainnya,Lainnya,Dekat rumah,Ibu,1,3,0,Tidak,Tidak,Tidak,Tidak,Ya,Ya,Ya,Ya,5,4,5,1,1,1,0,12,13,13,Portuguese,0
Mousinho da Silveira,Perempuan,17,Perdesaan,Lebih dari 3,Tinggal bersama,1,1,Ibu rumah tangga,Lainnya,Reputasi,Ibu,2,1,0,Tidak,Ya,Tidak,Ya,Tidak,Ya,Ya,Ya,4,4,5,1,2,5,0,11,11,11,Portuguese,0
Mousinho da Silveira,Perempuan,20,Perkotaan,Lebih dari 3,Tinggal bersama,3,3,Ibu rumah tangga,Jasa,Lainnya,Ibu,2,2,1,Tidak,Tidak,Tidak,Ya,Ya,Ya,Ya,Ya,3,3,4,2,4,3,8,11,9,10,Portuguese,0
Mousinho da Silveira,Perempuan,17,Perkotaan,3 atau kurang,Tinggal bersama,1,1,Lainnya,Jasa,Kurikulum,Ayah,1,3,0,Tidak,Ya,Tidak,Tidak,Ya,Ya,Tidak,Ya,4,3,3,1,1,3,0,11,11,10,Portuguese,0
Mousinho da Silveira,Laki-laki,17,Perdesaan,Lebih dari 3,Tinggal bersama,2,2,Lainnya,Lainnya,Kurikulum,Ibu,3,1,1,Tidak,Ya,Tidak,Tidak,Tidak,Ya,Ya,Tidak,4,4,5,1,2,5,0,10,9,9,Portuguese,1
Mousinho da Silveira,Perempuan,16,Perdesaan,3 atau kurang,Tinggal bersama,1,1,Ibu rumah tangga,Lainnya,Kurikulum,Ayah,3,2,0,Tidak,Ya,Tidak,Tidak,Ya,Ya,Tidak,Tidak,5,3,2,1,1,1,0,16,17,18,Portuguese,0
Mousinho da Silveira,Perempuan,17,Perdesaan,Lebih dari 3,Tinggal bersama,2,2,Lainnya,Lainnya,Reputasi,Ibu,2,2,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Tidak,Tidak,5,3,2,1,1,1,0,15,17,17,Portuguese,0
Mousinho da Silveira,Perempuan,17,Perkotaan,Lebih dari 3,Berpisah,1,0,Lainnya,Lainnya,Lainnya,Ibu,2,2,0,Tidak,Tidak,Tidak,Tidak,Ya,Ya,Ya,Ya,4,4,5,1,1,4,1,11,9,10,Portuguese,0
Mousinho da Silveira,Perempuan,18,Perdesaan,Lebih dari 3,Tinggal bersama,1,1,Ibu rumah tangga,Lainnya,Lainnya,Ibu,1,2,1,Tidak,Ya,Tidak,Tidak,Ya,Ya,Ya,Ya,4,3,2,1,1,5,9,7,7,7,Portuguese,1
Mousinho da Silveira,Perempuan,16,Perkotaan,Lebih dari 3,Tinggal bersama,3,1,Lainnya,Lainnya,Kurikulum,Ibu,1,1,0,Tidak,Tidak,Tidak,Ya,Ya,Ya,Ya,Tidak,3,1,3,1,3,1,0,8,6,8,Portuguese,1
Mousinho da Silveira,Perempuan,16,Perkotaan,Lebih dari 3,Tinggal bersama,3,2,Jasa,Ibu rumah tangga,Kurikulum,Ibu,1,1,0,Tidak,Tidak,Tidak,Tidak,Ya,Ya,Ya,Tidak,3,1,3,1,4,3,2,7,6,7,Portuguese,1
Mousinho da Silveira,Perempuan,18,Perkotaan,3 atau kurang,Tinggal bersama,1,1,Lainnya,Ibu rumah tangga,Reputasi,Ibu,2,2,0,Ya,Tidak,Tidak,Tidak,Ya,Ya,Tidak,Tidak,2,3,5,1,4,3,8,9,8,10,Portuguese,0
Mousinho da Silveira,Perempuan,16,Perdesaan,Lebih dari 3,Tinggal bersama,4,4,Kesehatan,Guru,Reputasi,Ayah,1,2,0,Tidak,Tidak,Tidak,Ya,Tidak,Ya,Ya,Ya,4,3,3,2,3,2,0,14,16,16,Portuguese,0
Mousinho da Silveira,Perempuan,16,Perdesaan,3 atau kurang,Tinggal bersama,1,2,Lainnya,Lainnya,Reputasi,Ibu,2,1,0,Tidak,Tidak,Tidak,Ya,Ya,Ya,Ya,Tidak,5,4,5,1,4,2,0,14,14,15,Portuguese,0
Mousinho da Silveira,Perempuan,18,Perkotaan,Lebih dari 3,Berpisah,2,4,Lainnya,Jasa,Reputasi,Ayah,1,2,1,Tidak,Ya,Tidak,Tidak,Ya,Ya,Ya,Tidak,2,3,2,1,3,1,8,8,5,8,Portuguese,1
Mousinho da Silveira,Laki-laki,16,Perdesaan,Lebih dari 3,Tinggal bersama,2,1,Lainnya,Jasa,Reputasi,Ibu,2,2,0,Tidak,Tidak,Tidak,Ya,Ya,Ya,Ya,Tidak,5,2,1,1,1,2,0,8,7,0,Portuguese,1
Mousinho da Silveira,Perempuan,16,Perkotaan,3 atau kurang,Tinggal bersama,1,1,Ibu rumah tangga,Lainnya,Lainnya,Ibu,3,2,0,Tidak,Ya,Tidak,Tidak,Ya,Ya,Ya,Tidak,4,3,2,1,3,5,6,6,8,8,Portuguese,1
Mousinho da Silveira,Perempuan,16,Perdesaan,Lebih dari 3,Tinggal bersama,2,3,Ibu rumah tangga,Jasa,Lainnya,Ibu,2,2,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Ya,Tidak,3,3,3,1,1,2,0,8,10,10,Portuguese,0
Mousinho da Silveira,Perempuan,16,Perkotaan,Lebih dari 3,Tinggal bersama,4,4,Kesehatan,Kesehatan,Kurikulum,Ibu,1,2,0,Tidak,Ya,Tidak,Tidak,Ya,Ya,Ya,Ya,4,3,4,1,2,3,4,8,8,8,Portuguese,1
Mousinho da Silveira,Laki-laki,18,Perkotaan,3 atau kurang,Tinggal bersama,4,4,Ibu rumah tangga,Kesehatan,Dekat rumah,Ibu,1,4,0,Tidak,Ya,Tidak,Ya,Ya,Tidak,Ya,Ya,5,5,5,5,5,5,2,5,6,6,Portuguese,1
Mousinho da Silveira,Perempuan,16,Perdesaan,3 atau kurang,Tinggal bersama,3,4,Ibu rumah tangga,Lainnya,Lainnya,Ibu,3,2,0,Tidak,Ya,Tidak,Tidak,Tidak,Ya,Tidak,Tidak,4,2,1,1,1,2,2,7,9,8,Portuguese,1
Mousinho da Silveira,Laki-laki,17,Perkotaan,3 atau kurang,Tinggal bersama,4,4,Lainnya,Jasa,Dekat rumah,Ibu,1,3,0,Tidak,Ya,Tidak,Tidak,Ya,Ya,Ya,Tidak,4,4,3,1,2,5,0,15,14,16,Portuguese,0
Mousinho da Silveira,Perempuan,17,Perdesaan,Lebih dari 3,Tinggal bersama,4,1,Lainnya,Lainnya,Lainnya,Ibu,1,1,0,Tidak,Tidak,Tidak,Tidak,Ya,Ya,Ya,Ya,4,2,3,1,2,5,1,13,14,14,Portuguese,0
Mousinho da Silveira,Laki-laki,16,Perkotaan,3 atau kurang,Tinggal bersama,2,2,Jasa,Jasa,Lainnya,Ibu,4,3,0,Tidak,Tidak,Tidak,Tidak,Ya,Ya,Tidak,Tidak,5,1,3,2,2,3,0,10,9,10,Portuguese,0
Mousinho da Silveira,Perempuan,17,Perdesaan,Lebih dari 3,Tinggal bersama,2,2,Ibu rumah tangga,Lainnya,Lainnya,Ibu,1,1,0,Tidak,Ya,Ya,Tidak,Ya,Ya,Ya,Tidak,5,1,3,1,2,5,5,9,9,9,Portuguese,1
Mousinho da Silveira,Perempuan,16,Perkotaan,3 atau kurang,Tinggal bersama,4,4,Jasa,Jasa,Lainnya,Ayah,2,1,0,Tidak,Ya,Tidak,Tidak,Ya,Ya,Tidak,Tidak,5,1,3,1,2,5,1,11,11,11,Portuguese,0
Mousinho da Silveira,Laki-laki,17,Perkotaan,Lebih dari 3,Tinggal bersama,3,3,Jasa,Jasa,Dekat rumah,Ibu,1,1,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Ya,Tidak,4,1,4,5,5,3,8,7,10,9,Portuguese,1
Mousinho da Silveira,Laki-laki,17,Perkotaan,Lebih dari 3,Tinggal bersama,1,1,Ibu rumah tangga,Jasa,Lainnya,Ibu,3,2,0,Tidak,Tidak,Tidak,Tidak,Ya,Ya,Ya,Ya,5,1,3,3,3,1,0,10,10,10,Portuguese,0
Mousinho da Silveira,Laki-laki,16,Perkotaan,Lebih dari 3,Tinggal bersama,2,1,Kesehatan,Jasa,Lainnya,Ibu,2,2,0,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Ya,Ya,4,2,2,1,4,5,2,9,7,8,Portuguese,1
Mousinho da Silveira,Perempuan,16,Perkotaan,3 atau kurang,Tinggal bersama,2,1,Lainnya,Jasa,Lainnya,Ibu,1,2,0,Tidak,Tidak,Tidak,Tidak,Ya,Ya,Ya,Ya,3,2,2,1,1,3,0,14,15,16,Portuguese,0
Mousinho da Silveira,Laki-laki,16,Perkotaan,3 atau kurang,Tinggal bersama,4,4,Guru,Kesehatan,Lainnya,Ayah,1,1,0,Tidak,Ya,Tidak,Tidak,Ya,Ya,Ya,Tidak,4,1,2,2,5,5,0,11,12,12,Portuguese,0
Mousinho da Silveira,Laki-laki,15,Perdesaan,Lebih dari 3,Tinggal bersama,1,2,Lainnya,Jasa,Kurikulum,Ibu,3,2,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Tidak,Tidak,5,5,5,1,3,5,11,9,11,10,Portuguese,0
Mousinho da Silveira,Laki-laki,15,Perkotaan,3 atau kurang,Berpisah,2,2,Lainnya,Lainnya,Reputasi,Ibu,3,4,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Tidak,Tidak,5,4,5,2,3,5,8,13,14,14,Portuguese,0
Mousinho da Silveira,Laki-laki,15,Perkotaan,3 atau kurang,Berpisah,2,1,Jasa,Jasa,Kurikulum,Ibu,1,1,0,Tidak,Tidak,Tidak,Ya,Ya,Ya,Ya,Tidak,4,3,3,1,2,5,11,12,13,12,Portuguese,0
Mousinho da Silveira,Perempuan,16,Perdesaan,3 atau kurang,Tinggal bersama,2,2,Lainnya,Lainnya,Kurikulum,Ibu,1,3,0,Tidak,Ya,Tidak,Tidak,Tidak,Ya,Tidak,Ya,4,3,3,2,2,5,2,11,11,11,Portuguese,0
Mousinho da Silveira,Perempuan,16,Perkotaan,3 atau kurang,Tinggal bersama,4,1,Lainnya,Lainnya,Dekat rumah,Ibu,2,2,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Ya,Tidak,1,2,4,2,2,1,8,9,10,10,Portuguese,0
Mousinho da Silveira,Perempuan,17,Perkotaan,Lebih dari 3,Tinggal bersama,3,2,Ibu rumah tangga,Lainnya,Dekat rumah,Ibu,2,1,0,Tidak,Tidak,Tidak,Tidak,Ya,Ya,Tidak,Ya,4,3,3,2,2,1,5,9,11,11,Portuguese,0
Mousinho da Silveira,Perempuan,17,Perdesaan,Lebih dari 3,Tinggal bersama,2,2,Lainnya,Lainnya,Lainnya,Ibu,2,2,0,Ya,Tidak,Ya,Tidak,Ya,Ya,Tidak,Tidak,5,1,3,1,1,5,0,11,9,11,Portuguese,0
Mousinho da Silveira,Perempuan,16,Perkotaan,Lebih dari 3,Tinggal bersama,4,4,Guru,Jasa,Kurikulum,Ibu,2,3,0,Tidak,Ya,Tidak,Tidak,Ya,Ya,Ya,Ya,5,3,5,1,4,5,1,10,11,12,Portuguese,0
Mousinho da Silveira,Laki-laki,17,Perdesaan,Lebih dari 3,Tinggal bersama,4,4,Kesehatan,Lainnya,Kurikulum,Ayah,3,1,3,Tidak,Tidak,Tidak,Ya,Ya,Ya,Ya,Ya,3,3,3,1,3,5,2,9,9,8,Portuguese,1
Mousinho da Silveira,Laki-laki,17,Perdesaan,3 atau kurang,Tinggal bersama,1,3,Lainnya,Lainnya,Kurikulum,Ayah,2,1,0,Tidak,Tidak,Tidak,Ya,Ya,Ya,Tidak,Ya,5,1,2,3,3,5,2,12,11,12,Portuguese,0
Mousinho da Silveira,Laki-laki,17,Perkotaan,Lebih dari 3,Tinggal bersama,3,4,Jasa,Lainnya,Lainnya,Ibu,1,2,1,Tidak,Ya,Tidak,Ya,Tidak,Ya,Ya,Ya,5,4,4,3,4,5,8,8,9,8,Portuguese,1
Mousinho da Silveira,Perempuan,17,Perkotaan,Lebih dari 3,Tinggal bersama,4,4,Kesehatan,Kesehatan,Kurikulum,Ayah,1,2,0,Tidak,Ya,Tidak,Tidak,Ya,Ya,Ya,Tidak,5,2,5,1,1,5,0,13,15,16,Portuguese,0
Mousinho da Silveira,Laki-laki,16,Perdesaan,3 atau kurang,Tinggal bersama,4,1,Lainnya,Ibu rumah tangga,Lainnya,Ayah,1,1,0,Tidak,Tidak,Tidak,Tidak,Ya,Ya,Ya,Tidak,4,1,2,2,1,2,0,10,11,11,Portuguese,0
Mousinho da Silveira,Perempuan,17,Perkotaan,Lebih dari 3,Berpisah,1,1,Ibu rumah tangga,Ibu rumah tangga,Lainnya,Ibu,1,2,0,Tidak,Tidak,Tidak,Ya,Ya,Ya,Ya,Ya,4,5,5,1,2,3,2,11,10,11,Portuguese,0
Mousinho da Silveira,Perempuan,17,Perdesaan,Lebih dari 3,Tinggal bersama,4,2,Lainnya,Lainnya,Kurikulum,Ibu,2,2,0,Ya,Ya,Tidak,Tidak,Tidak,Ya,Ya,Tidak,4,3,3,2,3,5,0,17,18,18,Portuguese,0
Mousinho da Silveira,Laki-laki,16,Perkotaan,3 atau kurang,Berpisah,2,2,Lainnya,Jasa,Kurikulum,Ayah,2,2,0,Tidak,Ya,Tidak,Tidak,Tidak,Ya,Ya,Ya,4,1,2,2,2,5,0,12,13,13,Portuguese,0
Mousinho da Silveira,Laki-laki,17,Perkotaan,Lebih dari 3,Tinggal bersama,3,2,Lainnya,Lainnya,Lainnya,Ayah,2,2,0,Tidak,Ya,Ya,Tidak,Ya,Ya,Ya,Tidak,4,1,2,2,2,1,0,13,14,13,Portuguese,0
Mousinho da Silveira,Laki-laki,19,Perkotaan,Lebih dari 3,Tinggal bersama,1,1,Lainnya,Lainnya,Lainnya,Ibu,1,2,2,Tidak,Ya,Tidak,Ya,Ya,Tidak,Ya,Tidak,4,4,3,3,4,4,2,9,9,10,Portuguese,0
Mousinho da Silveira,Laki-laki,17,Perkotaan,3 atau kurang,Berpisah,1,0,Lainnya,Lainnya,Dekat rumah,Ibu,1,1,0,Tidak,Tidak,Tidak,Tidak,Ya,Ya,Tidak,Ya,4,1,2,1,1,5,4,11,11,12,Portuguese,0
Mousinho da Silveira,Perempuan,17,Perdesaan,Lebih dari 3,Tinggal bersama,1,1,Ibu rumah tangga,Ibu rumah tangga,Kurikulum,Ayah,2,1,0,Tidak,Ya,Tidak,Ya,Ya,Tidak,Ya,Ya,3,5,5,2,2,4,3,10,11,10,Portuguese,0
Mousinho da Silveira,Perempuan,16,Perdesaan,Lebih dari 3,Tinggal bersama,1,2,Lainnya,Lainnya,Dekat rumah,Ayah,1,3,0,Ya,Ya,Tidak,Tidak,Tidak,Ya,Ya,Ya,4,3,4,1,1,3,5,13,14,13,Portuguese,0
Mousinho da Silveira,Laki-laki,16,Perdesaan,3 atau kurang,Tinggal bersama,1,2,Lainnya,Ibu rumah tangga,Kurikulum,Ibu,1,1,0,Tidak,Tidak,Tidak,Tidak,Ya,Ya,Tidak,Tidak,4,4,4,2,4,5,4,9,10,11,Portuguese,0
Mousinho da Silveira,Perempuan,17,Perdesaan,Lebih dari 3,Tinggal bersama,3,1,Lainnya,Lainnya,Kurikulum,Ibu,2,2,3,Tidak,Ya,Tidak,Ya,Tidak,Ya,Ya,Ya,5,4,4,1,1,5,2,7,9,10,Portuguese,0
Mousinho da Silveira,Laki-laki,17,Perdesaan,Lebih dari 3,Tinggal bersama,2,2,Lainnya,Lainnya,Kurikulum,Ibu,2,1,0,Tidak,Tidak,Tidak,Ya,Ya,Tidak,Tidak,Ya,5,5,5,3,5,5,0,8,13,10,Portuguese,0
Mousinho da Silveira,Laki-laki,18,Perdesaan,Lebih dari 3,Tinggal bersama,1,0,Ibu rumah tangga,Ibu rumah tangga,Kurikulum,Wali lain,3,1,1,Ya,Ya,Tidak,Tidak,Ya,Ya,Tidak,Tidak,4,3,2,1,1,4,0,12,12,13,Portuguese,0
Mousinho da Silveira,Laki-laki,17,Perdesaan,Lebih dari 3,Tinggal bersama,1,1,Lainnya,Jasa,Kurikulum,Ibu,2,1,0,Tidak,Ya,Tidak,Ya,Tidak,Ya,Ya,Ya,4,5,5,1,3,2,0,10,9,10,Portuguese,0
Mousinho da Silveira,Laki-laki,18,Perkotaan,3 atau kurang,Tinggal bersama,1,1,Ibu rumah tangga,Ibu rumah tangga,Kurikulum,Ibu,2,2,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Tidak,Tidak,4,3,3,1,4,5,6,10,9,10,Portuguese,0
Mousinho da Silveira,Perempuan,16,Perdesaan,3 atau kurang,Tinggal bersama,2,2,Lainnya,Jasa,Kurikulum,Ayah,1,2,0,Tidak,Tidak,Tidak,Ya,Ya,Ya,Tidak,Ya,5,4,3,1,1,1,0,11,13,12,Portuguese,0
Mousinho da Silveira,Laki-laki,17,Perkotaan,Lebih dari 3,Tinggal bersama,2,2,Lainnya,Lainnya,Kurikulum,Ibu,1,1,1,Tidak,Tidak,Tidak,Ya,Ya,Ya,Tidak,Ya,1,2,1,2,3,5,0,7,0,0,Portuguese,1
Mousinho da Silveira,Laki-laki,16,Perdesaan,Lebih dari 3,Tinggal bersama,3,2,Jasa,Lainnya,Kurikulum,Ayah,2,1,0,Tidak,Tidak,Tidak,Tidak,Ya,Ya,Ya,Tidak,4,5,5,2,3,5,2,11,9,10,Portuguese,0
Mousinho da Silveira,Laki-laki,16,Perdesaan,3 atau kurang,Tinggal bersama,1,1,Ibu rumah tangga,Lainnya,Kurikulum,Ibu,2,1,0,Tidak,Tidak,Tidak,Ya,Ya,Ya,Ya,Tidak,4,5,5,2,4,5,0,10,10,9,Portuguese,1
Mousinho da Silveira,Laki-laki,18,Perdesaan,Lebih dari 3,Tinggal bersama,1,1,Jasa,Lainnya,Kurikulum,Wali lain,2,1,1,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Ya,Ya,5,3,3,2,3,5,2,9,7,9,Portuguese,1
Mousinho da Silveira,Laki-laki,18,Perdesaan,Lebih dari 3,Tinggal bersama,3,2,Jasa,Lainnya,Kurikulum,Ibu,1,1,1,Tidak,Tidak,Tidak,Tidak,Ya,Tidak,Ya,Tidak,2,3,1,2,2,5,0,4,0,0,Portuguese,1
Mousinho da Silveira,Laki-laki,19,Perkotaan,Lebih dari 3,Tinggal bersama,3,2,Ibu rumah tangga,Jasa,Kurikulum,Ibu,2,1,3,Tidak,Tidak,Tidak,Ya,Ya,Ya,Tidak,Tidak,3,2,1,1,1,3,4,6,11,9,Portuguese,1
Mousinho da Silveira,Laki-laki,18,Perkotaan,Lebih dari 3,Tinggal bersama,3,3,Ibu rumah tangga,Ibu rumah tangga,Kurikulum,Ibu,1,2,2,Tidak,Ya,Tidak,Ya,Ya,Tidak,Ya,Tidak,4,4,5,1,3,3,9,4,8,8,Portuguese,1
Mousinho da Silveira,Laki-laki,16,Perdesaan,Lebih dari 3,Tinggal bersama,2,2,Jasa,Jasa,Kurikulum,Ibu,2,1,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Ya,Ya,5,4,3,2,4,4,6,7,8,8,Portuguese,1
Mousinho da Silveira,Laki-laki,19,Perkotaan,Lebih dari 3,Tinggal bersama,2,1,Ibu rumah tangga,Lainnya,Kurikulum,Wali lain,2,1,3,Tidak,Tidak,Tidak,Ya,Tidak,Tidak,Ya,Ya,4,4,3,1,3,5,4,8,9,9,Portuguese,1
Mousinho da Silveira,Perempuan,16,Perkotaan,Lebih dari 3,Berpisah,3,2,Jasa,Ibu rumah tangga,Kurikulum,Ibu,2,2,2,Tidak,Ya,Tidak,Ya,Ya,Ya,Tidak,Ya,2,5,5,1,1,1,8,5,5,7,Portuguese,1
Mousinho da Silveira,Perempuan,17,Perkotaan,Lebih dari 3,Tinggal bersama,1,1,Lainnya,Ibu rumah tangga,Kurikulum,Ibu,1,1,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Tidak,Tidak,4,3,2,1,2,5,9,7,9,10,Portuguese,0
Mousinho da Silveira,Laki-laki,20,Perdesaan,Lebih dari 3,Tinggal bersama,1,1,Lainnya,Lainnya,Kurikulum,Wali lain,2,1,1,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Ya,Ya,4,4,3,2,4,4,12,8,11,10,Portuguese,0
Mousinho da Silveira,Perempuan,18,Perdesaan,Lebih dari 3,Berpisah,4,3,Jasa,Jasa,Kurikulum,Ibu,1,1,0,Tidak,Ya,Tidak,Tidak,Ya,Ya,Ya,Tidak,5,4,4,3,4,2,8,10,11,10,Portuguese,0
Mousinho da Silveira,Laki-laki,18,Perdesaan,Lebih dari 3,Tinggal bersama,3,2,Lainnya,Lainnya,Kurikulum,Ibu,2,1,0,Tidak,Ya,Tidak,Tidak,Tidak,Ya,Ya,Tidak,2,5,5,5,5,5,8,9,10,11,Portuguese,0
Mousinho da Silveira,Laki-laki,19,Perdesaan,Lebih dari 3,Tinggal bersama,1,1,Lainnya,Jasa,Dekat rumah,Wali lain,3,2,1,Tidak,Tidak,Tidak,Tidak,Ya,Ya,Ya,Tidak,5,4,4,3,3,2,8,10,9,11,Portuguese,0
Mousinho da Silveira,Laki-laki,17,Perkotaan,Lebih dari 3,Tinggal bersama,3,3,Kesehatan,Lainnya,Kurikulum,Ibu,2,2,1,Tidak,Ya,Tidak,Tidak,Ya,Ya,Ya,Tidak,4,5,4,2,3,3,4,8,9,10,Portuguese,0
Mousinho da Silveira,Laki-laki,18,Perkotaan,3 atau kurang,Tinggal bersama,1,3,Ibu rumah tangga,Jasa,Kurikulum,Ibu,1,1,0,Tidak,Tidak,Tidak,Tidak,Ya,Tidak,Ya,Ya,4,3,3,2,3,3,0,9,10,9,Portuguese,1
Mousinho da Silveira,Laki-laki,19,Perdesaan,Lebih dari 3,Tinggal bersama,1,1,Lainnya,Lainnya,Dekat rumah,Wali lain,3,1,1,Tidak,Ya,Tidak,Tidak,Ya,Ya,Ya,Tidak,4,4,4,3,3,5,4,8,9,10,Portuguese,0
Mousinho da Silveira,Perempuan,18,Perkotaan,Lebih dari 3,Berpisah,1,2,Ibu rumah tangga,Lainnya,Kurikulum,Ibu,2,2,2,Tidak,Ya,Tidak,Tidak,Ya,Ya,Tidak,Tidak,4,3,3,1,1,5,2,6,8,8,Portuguese,1
Mousinho da Silveira,Perempuan,19,Perkotaan,3 atau kurang,Berpisah,1,1,Ibu rumah tangga,Lainnya,Kurikulum,Ibu,1,1,0,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,Tidak,1,4,4,1,1,5,0,6,8,7,Portuguese,1
Mousinho da Silveira,Perempuan,18,Perdesaan,Lebih dari 3,Tinggal bersama,2,2,Lainnya,Lainnya,Lainnya,Ibu,2,1,1,Tidak,Tidak,Tidak,Tidak,Ya,Tidak,Ya,Ya,5,5,5,1,1,3,0,8,6,0,Portuguese,1
Mousinho da Silveira,Perempuan,17,Perdesaan,Lebih dari 3,Tinggal bersama,0,0,Ibu rumah tangga,Lainnya,Kurikulum,Ibu,2,1,0,Tidak,Ya,Tidak,Tidak,Ya,Ya,Ya,Tidak,4,4,3,1,1,5,0,10,11,11,Portuguese,0
Mousinho da Silveira,Perempuan,17,Perdesaan,3 atau kurang,Berpisah,3,1,Lainnya,Ibu rumah tangga,Kurikulum,Wali lain,2,3,0,Tidak,Ya,Ya,Tidak,Ya,Tidak,Tidak,Tidak,4,2,3,2,2,3,5,8,7,8,Portuguese,1
Mousinho da Silveira,Perempuan,17,Perkotaan,Lebih dari 3,Tinggal bersama,4,2,Guru,Jasa,Dekat rumah,Ibu,1,2,0,Ya,Ya,Tidak,Ya,Ya,Ya,Ya,Tidak,5,5,5,1,3,5,0,8,8,0,Portuguese,1
Mousinho da Silveira,Perempuan,18,Perdesaan,3 atau kurang,Tinggal bersama,2,2,Jasa,Jasa,Kurikulum,Ibu,1,2,1,Tidak,Ya,Tidak,Ya,Ya,Ya,Ya,Tidak,2,3,3,1,2,4,3,7,6,8,Portuguese,1
Mousinho da Silveira,Perempuan,17,Perkotaan,Lebih dari 3,Tinggal bersama,4,1,Kesehatan,Ibu rumah tangga,Kurikulum,Ibu,1,1,0,Tidak,Ya,Tidak,Tidak,Ya,Ya,Tidak,Ya,3,2,2,1,1,5,0,8,10,9,Portuguese,1
Mousinho da Silveira,Perempuan,17,Perkotaan,3 atau kurang,Tinggal bersama,1,2,Ibu rumah tangga,Lainnya,Kurikulum,Ayah,1,1,0,Tidak,Tidak,Tidak,Tidak,Ya,Ya,Ya,Tidak,5,5,1,1,1,3,0,7,10,10,Portuguese,0
Mousinho da Silveira,Perempuan,18,Perkotaan,Lebih dari 3,Tinggal bersama,1,1,Lainnya,Lainnya,Kurikulum,Ibu,3,2,2,Tidak,Tidak,Tidak,Ya,Ya,Ya,Tidak,Ya,3,4,4,2,2,5,3,7,8,7,Portuguese,1
Mousinho da Silveira,Perempuan,18,Perkotaan,Lebih dari 3,Tinggal bersama,2,2,Jasa,Ibu rumah tangga,Reputasi,Ayah,2,2,0,Tidak,Tidak,Tidak,Ya,Tidak,Ya,Ya,Tidak,4,3,5,1,1,1,2,12,13,14,Portuguese,0
Mousinho da Silveira,Perempuan,17,Perkotaan,Lebih dari 3,Tinggal bersama,3,3,Jasa,Jasa,Kurikulum,Ibu,2,1,0,Tidak,Ya,Tidak,Tidak,Ya,Ya,Ya,Tidak,4,4,3,1,1,4,0,11,12,13,Portuguese,0
